License Type,License Number,Business County,Business Name,Business Address Line1,Business Address Line2,Business City State Zip,Business Telephone,License Expiration Date,Owner Name,Mailing Address Line1,Mailing Address Line2,Mailing Address City State Zip,Mailing Address County,Owner Telephone,License Subtype,Continuing Education Flag,Longitude,Latitude
Full Service Establishment,777724,MIDLAND,HIGH GLOSS SALON,3407 SOUTH COUNTY ROAD 1212,,MIDLAND TX 79706,4325536771,03/22/2027,HIGH GLOSS SALON,3407 S COUNTY ROAD 1212,,MIDLAND TX 79706-3429,MIDLAND,4325536771,CS,N,-102.1052,31.95044
Full Service Establishment,777735,JEFFERSON,THE HAIR ROOM,124 N 12TH STREET,,NEDERLAND TX 77627,4097480678,05/22/2027,THE HAIR ROOM,2625 STABLE GATE LANE,,PORT ARTHUR TX 77640,JEFFERSON,4097480678,CS,N,-93.989962,29.975188
Full Service Establishment,777736,WEBB,HEADS UP HURR CUTS,2212 MCDONELL AVE STE 1,,LAREDO TX 78040,9563337914,03/20/2027,HEADS UP HURR CUTS,1536 RIDDLE,,LAREDO TX 78046-8892,WEBB,9563337914,CS,N,-99.497108,27.51632
Full Service Establishment,777774,EL PASO,MIRIAM'S BEAUTY SHOP,7280 ALAMEDA,,EL PASO TX 79915,9159993063,03/20/2027,MIRIAM'S BEAUTY SHOP,8423 WATERFALL DR,,EL PASO TX 79907-4904,EL PASO,9159993063,CS,N,-106.382855,31.745788
Full Service Establishment,777776,COLLIN,PROSPER HAIR,821 N. COLEMAN STREET,SUITE 140,PROSPER TX 75078,9176279206,03/20/2027,PROSPER HAIR,1331 KIRKWOOD LN,,PROSPER TX 75078-7945,COLLIN,9176279206,CS,N,-96.803016,33.243486
Full Service Establishment,777802,GREGG,CHERRY HILL MEDICAL SPA,1515 JUDSON RD,,LONGVIEW TX 75601,9037572955,03/21/2025,CHERRY HILL MEDICAL SPA,1515 JUDSON RD,,LONGVIEW TX 75601-3920,GREGG,9037572955,CS,N,-94.742114,32.520746
Full Service Establishment,777824,DENTON,SPORT CLIPS TX406,3320 W HEBRON PKWY,,CARROLLTON TX 75010,9729891267,05/30/2027,SPORT CLIPS TX406,9485 COUNTY ROAD 134,,CELINA TX 75009-2590,DENTON,9729891267,CS,N,-96.938011,33.023913
Full Service Establishment,777871,HARRIS,SONIA'S BEAUTY SALON,5747 TREASCHWIG,,SPRING TX 77373,8327919367,04/28/2027,SONIA'S BEAUTY SALON,16532 BUNNY HILL CT,,CONROE TX 77302-5443,HARRIS,8327919367,CS,N,-95.346205,30.045845
Full Service Establishment,777889,MONTGOMERY,HAIR BY NATALIA,14083 HORSESHOE BEND RD,,CONROE TX 77384,8325154911,04/05/2027,HAIR BY NATALIA,14083 HORSESHOE BND,,CONROE TX 77384-3519,MONTGOMERY,8325154911,CS,N,-95.530535,30.22942
Full Service Establishment,777900,WILLIAMSON,SUPERCUTS,651 N US HIGHWAY 183,,LEANDER TX 78641,2108597625,03/23/2027,SUPERCUTS,4822 PETTUS,,SAN ANTONIO TX 78228,WILLIAMSON,2108597625,CS,N,-97.856858,30.584758
Full Service Establishment,777902,TARRANT,ANOINTED HANDS BEAUTY SALON,3031 FOREST AVE,,FORT WORTH TX 76112,8176837287,06/30/2026,ANOINTED HANDS BEAUTY SALON,1541 COZY DR,,FORT WORTH TX 76120-2201,TARRANT,8176837287,CS,N,-97.21868,32.73473
Full Service Establishment,777906,BELL,J STYLEZ SALON SUITES,600 INDIAN TRAIL SUITE 103,,HARKER HEIGHTS TX 76548,2543385394,04/21/2025,J STYLEZ SALON SUITES,5804 CALCSTONE DR,,KILLEEN TX 76542-5762,BELL,2543385394,CS,N,-97.655964,31.078851
Full Service Establishment,777927,COLORADO,HAIR SO SILKY,304 BOOTHE DRIVE,,EAGLE LAKE TX 77434,9792346844,03/24/2027,HAIR SO SILKY,304 BOOTHE DR,,EAGLE LAKE TX 77434-2409,COLORADO,9792346844,CS,N,-96.334133,29.587051
Full Service Establishment,777936,CAMERON,VALLEY NAIL & BEAUTY SALON,2819 W. EXPRESSWAY STE 250,,HARLINGEN TX 78550,9565342940,10/18/2026,VALLEY NAIL & BEAUTY SALON,2819 W EXPRESSWAY 83 STE 250,,HARLINGEN TX 78552-5832,CAMERON,9565342940,CS,N,-97.725962,26.184829
Full Service Establishment,777940,CARSON,CUT EM SALON & STUDIO,208 FRANKLIN,,PANHANDLE TX 79068,8062790446,03/24/2027,CUT EM SALON & STUDIO,PO BOX 1113,,PANHANDLE TX 79068-1113,CARSON,8062790446,CS,N,-101.38238,35.34183
Full Service Establishment,777949,GALVESTON,SOUTHERN ROOTS BOUTIQUE AND SALON,4894 WEST MAIN STREET,,LEAGUE CITY TX 77573,2817241489,05/14/2027,SOUTHERN ROOTS BOUTIQUE AND SALON,4894 W MAIN ST,,LEAGUE CITY TX 77573-1730,GALVESTON,2817241489,CS,N,-95.150906,29.491507
Full Service Establishment,777956,HIDALGO,ELSA BEAUTY SALON,406 SOUTH GREENVILLE STREET,,ELSA TX 78543,9568676837,03/27/2027,ELSA BEAUTY SALON,PO BOX 787,,ELSA TX 78543-0787,HIDALGO,9568676837,CS,N,-97.99481,26.28747
Full Service Establishment,777960,TRAVIS,SHANNA MOLL STUDIO INC.,"3921 STECK AVE, A101.",,AUSTIN TX 78759,5127895630,03/27/2025,SHANNA MOLL STUDIO INC.,3921 STECK AVE STE A101,,AUSTIN TX 78759-8633,TRAVIS,5127895630,CS,N,-97.752301,30.37249
Full Service Establishment,777962,HARRISON,SHEAR GRACE SALON,100 E PINECREST DR STE C,,MARSHALL TX 75670,9034076416,03/27/2027,SHEAR GRACE SALON,100 E PINECREST DR STE C,,MARSHALL TX 75670-7105,HARRISON,9034076416,CS,N,-94.368064,32.526304
Full Service Establishment,777965,HARRIS,COCO BEAUTY SALN,10209 VETERANS MEMORIAL DR,,HOUSTON TX 77038,8324120021,02/10/2028,COCO BEAUTY SALN,10209 VETERANS MEMORIAL DR,10209 VETERANS MEMORIAL DR,HOUSTON TX 77038,HARRIS,8324120021,CS,N,-95.448177,29.921334
Full Service Establishment,777966,TRAVIS,HAND AND STONE MASSAGE AND FACIAL SPA,10740 RESEARCH BLVD STE 120,,AUSTIN TX 78759-5738,5123578311,03/27/2027,HAND AND STONE MASSAGE AND FACIAL SPA,4400 SWITCH WILLO APT 25,,AUSTIN TX 78727-6868,TRAVIS,5123578311,CS,N,-97.746836,30.399754
Full Service Establishment,777970,HARRIS,AMERICAN STYLE BY ALICIA,14914 SPRING CYPRESS STE109,,CYPRESS TX 77429,2817726878,04/22/2027,AMERICAN STYLE BY ALICIA,11226 JADESTONE CREEK LN,,CYPRESS TX 77433-5106,HARRIS,2817726878,CS,N,-95.650707,29.992355
Full Service Establishment,778013,BROWN,HAIRITAGE ON AUSTIN,1906 AUSTIN AVENUE,,BROWNWOOD TX 76801,8178233184,03/28/2027,HAIRITAGE ON AUSTIN,606 COGGIN AVE,,BROWNWOOD TX 76801-3502,BROWN,8178233184,CS,N,-98.972532,31.704103
Full Service Establishment,778016,TRAVIS,BELLEZA HISPANA INC,737 A MONTOPOLIS DR,,AUSTIN TX 78741,5125841405,03/28/2027,BELLEZA HISPANA INC,12200 JOHNSON RD,,MANOR TX 78653-4002,TRAVIS,5125841405,CS,N,-97.695309,30.236315
Full Service Establishment,778035,CAMERON,BLUSH DAY SPA AND SALON,1921 E TYLER AVENUE SUITE A,,HARLINGEN TX 78550,9564546371,08/27/2027,BLUSH DAY SPA AND SALON,1921 E TYLER AVE STE A,,HARLINGEN TX 78550-7190,CAMERON,9564546371,CS,N,-97.675106,26.190031
Full Service Establishment,778041,GILLESPIE,ITZ STYLES SALON,709 E MAIN ST,,FREDERICKSBURG TX 78624,8309986866,03/24/2028,ITZ STYLES SALON,711 LUPINE LN,,FREDERICKSBURG TX 78624-2531,GILLESPIE,8309986866,CS,N,-98.860631,30.266697
Full Service Establishment,778062,LUBBOCK,TINA BLAND,6835 82ND SUITE 104,,LUBBOCK TX 79424,8067733330,03/31/2027,TINA BLAND,12828 E COUNTY ROAD 6610,,SLATON TX 79364-8261,LUBBOCK,8067733330,CS,N,-101.963618,33.518925
Full Service Establishment,778073,BOWIE,CLASSY GIRLS SALON,1915 N ROBINSON RD,,TEXARKANA TX 75501-3243,9039498042,09/15/2027,CLASSY GIRLS SALON,1915 N ROBISON RD,,TEXARKANA TX 75501-3243,BOWIE,9039498042,CS,N,-94.08075,33.437258
Full Service Establishment,778077,EL PASO,EP HAIR STUDIO & BLO DRY BAR,12300 PELLICANO B3,,EL PASO TX 79936,9156005952,03/29/2025,EP HAIR STUDIO & BLO DRY BAR,13081 TIERRA CREEL LN,,EL PASO TX 79938-4378,EL PASO,9156005952,CS,N,-106.270634,31.725894
Full Service Establishment,778082,TARRANT,HANNA ISUL SKIN THERAPY INC.,6336 WAVERLY WAY,,FORT WORTH TX 76116,8173774331,03/29/2027,HANNA ISUL SKIN THERAPY INC.,6336 WAVERLY WAY,,FORT WORTH TX 76116-5519,TARRANT,8173774331,CS,N,-97.41818,32.72483
Full Service Establishment,778089,HARRIS,MICROBLADING-LASH,"2909 HILLCROFT AVE, SUITE 100F",,HOUSTON TX 77057,8322727978,03/29/2027,MICROBLADING-LASH,2319 GENTRYSIDE DR,,HOUSTON TX 77077-5522,HARRIS,8322727978,CS,N,-95.500388,29.734334
Full Service Establishment,778098,JEFFERSON,TOP HAIR CUTS,7575 COLLEGE ST,,BEAUMONT TX 77707-3147,4092253516,04/07/2027,TOP HAIR CUTS,5450 BRISTOL DR,,BEAUMONT TX 77707-1912,JEFFERSON,4092253516,CS,N,-94.18042,30.06731
Full Service Establishment,778100,CAMERON,VERLE BEAUTY SALON,3060 RUBEN TORRES SR BLVD,,BROWNSVILLE TX 78526,9565417017,03/30/2027,VERLE BEAUTY SALON,3060 RUBEN TORRES SR BLVD,,BROWNSVILLE TX 78526-2812,CAMERON,9565417017,CS,N,-97.473119,25.94922
Full Service Establishment,778112,WEBB,K & M HAIR WORKS,2601 E SAUNDERS ST STE 5B,,LAREDO TX 78041-5496,9565681878,04/03/2027,K & M HAIR WORKS,553 PINECREST CIR STE B,,LAREDO TX 78041-3733,WEBB,9565681878,CS,N,-99.469666,27.529857
Full Service Establishment,778127,BEXAR,"AARIZ ENTERPRISE, INC. DBA ARCH 2 ARCH","5511 W. LOOP 1604 NORTH,",SUITE 108 B,SAN ANTONIO TX 78253,2103670786,03/30/2027,"AARIZ ENTERPRISE, INC. DBA ARCH 2 ARCH",3119 SABLE XING,,SAN ANTONIO TX 78232-4103,BEXAR,2103670786,CS,N,-98.709082,29.490871
Full Service Establishment,778152,HARRIS,JAMIE'S BEAUTY SALON,11905 BISSONNET STREET STE 160,,HOUSTON TX 77099,2817988283,03/31/2027,JAMIE'S BEAUTY SALON,11811 GLENWOLDE DR,,HOUSTON TX 77099-1915,HARRIS,2817988283,CS,N,-95.587763,29.674845
Full Service Establishment,778159,BEXAR,HAIR SALON BY CHARLENE,11846 WURZBACH RD,,SAN ANTONIO TX 78230,2104925092,04/02/2025,HAIR SALON BY CHARLENE,11846 WURZBACH RD,,SAN ANTONIO TX 78230-2744,BEXAR,2104925092,CS,N,-98.541129,29.54987
Full Service Establishment,778213,TRAVIS,BANDIT SALON,6701 BURNET RD APT 162,,AUSTIN TX 78757-2858,5127754442,05/11/2025,BANDIT SALON,6701 BURNET RD APT 162,,AUSTIN TX 78757-2858,TRAVIS,5127754442,CS,N,-97.738289,30.342782
Full Service Establishment,778214,BRAZORIA,PS SALON & SPA,11745 BROADWAY STREET,,PEARLAND TX 77584,4406001592,04/03/2027,PS SALON & SPA,55 PUBLIC SQ STE 2075,,CLEVELAND OH 44113-1974,BRAZORIA,4406001592,CS,N,-95.402063,29.556467
Full Service Establishment,778228,TARRANT,"DAO ENTERPRISES, INC. DBA BUDGET CUTS",2235 CARTER STE 105,,ARLINGTON TX 76010,8176761818,04/19/2027,"DAO ENTERPRISES, INC. DBA BUDGET CUTS",2235 CARTER DR STE 105,,ARLINGTON TX 76010-0213,TARRANT,8176761818,CS,N,-97.067913,32.71064
Full Service Establishment,778230,TRAVIS,NEW FACE HAIR SALON LLC,11815 RANCH RD 620 N SUIT 6,,AUSTIN TX 78750,5122066111,09/14/2026,NEW FACE HAIR SALON LLC,12013 TARRAZA CT,,AUSTIN TX 78732-2134,TRAVIS,5122066111,CS,N,-97.822295,30.458326
Full Service Establishment,778253,HARRIS,LOLO HAIR SALON & SPA,9262 RICHMOND,,HOUSTON TX 77033,7137823890,04/30/2027,LOLO HAIR SALON & SPA,9262 RICHMOND AVE,,HOUSTON TX 77063-4031,HARRIS,7137823890,CS,N,-95.527702,29.72943
Full Service Establishment,778255,TRAVIS,VIBE COLLECTIVE,1904 E 12TH ST,,AUSTIN TX 78702,8305707772,04/04/2027,VIBE COLLECTIVE,1904 E 12TH ST,,AUSTIN TX 78702-2104,TRAVIS,8305707772,CS,N,-97.719673,30.273964
Full Service Establishment,778275,DALLAS,LIDYA'S SALON,14510 JOSEY LANE #203,,FARMERS BRANCH TX 75234,9722473454,04/04/2027,LIDYA'S SALON,14510 JOSEY LN STE 203,,FARMERS BRANCH TX 75234-4007,DALLAS,9722473454,CS,N,-96.889956,32.944793
Full Service Establishment,778287,WICHITA,HOUSE OF BEAUTY,4706 BROOKDALE DR.,SUITE 2,WICHITA FALLS TX 76310,9407049925,08/04/2027,HOUSE OF BEAUTY,4630 SIERRA MADRE DR,,WICHITA FALLS TX 76310-3270,WICHITA,9407049925,CS,N,-98.566733,33.857208
Full Service Establishment,778302,ECTOR,ALLORA HAIR SALON,4555 EAST UNIVERSITY BLVD,,ODESSA TX 79762-8167,4325571480,09/14/2027,ALLORA HAIR SALON,PO BOX 2202,,ODESSA TX 79760-2202,ECTOR,4325571480,CS,N,-102.331429,31.880154
Full Service Establishment,778308,TRAVIS,GET DOLLED UP,2000 FURGESON LANE,,AUSTIN TX 78754,5127692194,10/09/2025,GET DOLLED UP,408 HEREFORD LOOP,,HUTTO TX 78634-2054,TRAVIS,5127692194,CS,N,-97.675989,30.336867
Full Service Establishment,778315,BEXAR,ESMERALDA'S UNISEX,451 W PETALUMA BLVD,,SAN ANTONIO TX 78221-2813,6155800931,05/31/2027,ESMERALDA'S UNISEX,8935 SUNDROP FLS,,SAN ANTONIO TX 78224-2267,BEXAR,6155800931,CS,N,-98.516071,29.339946
Full Service Establishment,778345,BRAZORIA,WOODLAKE NURSING AND REHABILITATION,603 E PLANTATION DR,,CLUTE TX 77531-5719,9792654221,12/05/2027,WOODLAKE NURSING AND REHABILITATION,603 E PLANTATION DR,,CLUTE TX 77531-5719,BRAZORIA,9792654221,CS,N,-95.395415,29.014441
Full Service Establishment,778355,EL PASO,GRAN NOVAERA CUTS,12400 MONTWOOD STEP. R,,EL PASO TX 79928,9158570606,11/13/2026,GRAN NOVAERA CUTS,3121 DESTINY POINT DR,,EL PASO TX 79938-5464,EL PASO,9158570606,CS,N,-106.260205,31.760235
Full Service Establishment,778367,TRAVIS,CRAIG PIATTI SALON,5222 BURNET ROAD,SUITE 300,AUSTIN TX 78756,5123827271,09/08/2027,CRAIG PIATTI SALON,5222 BURNET RD STE 300,,AUSTIN TX 78756-2436,TRAVIS,5123827271,CS,N,-97.74015,30.3244
Full Service Establishment,778371,TRAVIS,CHICA PERFECTA BEAUTY STUDIO,1000 PAYTON GIN RD STE C,,AUSTIN TX 78758-6755,5125541392,09/11/2027,CHICA PERFECTA BEAUTY STUDIO,12004 MCCURRY RD,,COUPLAND TX 78615-5047,TRAVIS,5125541392,CS,N,-97.704565,30.360244
Full Service Establishment,778399,DALLAS,COLORES BEAUTY SALON,3161 BROADWAY BLVD STE 144,,GARLAND TX 75043-1528,9722014996,04/10/2027,COLORES BEAUTY SALON,1813 RAYBURN AVE,,MESQUITE TX 75149-1425,DALLAS,9722014996,CS,N,-96.62178,32.876867
Full Service Establishment,778422,CAMERON,KG NAILS AND SALON,"5636 SOUTHMOST RD. SUITE C""""",,BROWNSVILLE TX 78521,9566408697,04/10/2025,KG NAILS AND SALON,463 SAN CRISTOBAL ST,,BROWNSVILLE TX 78521-4570,CAMERON,9566408697,CS,N,-97.43667,25.886315
Full Service Establishment,778436,CAMERON,O SALON,322 E TYLER SUITE B,,HARLINGEN TX 78550,9567467137,04/11/2027,O SALON,322 E TYLER AVE STE B,,HARLINGEN TX 78550-9120,CAMERON,9567467137,CS,N,-97.692485,26.189382
Full Service Establishment,778442,ERATH,JANETH DIVAS SALON,112 N PATRICK,,DUBLIN TX 76446,2549774061,04/11/2027,JANETH DIVAS SALON,2402 N FM 219,,DUBLIN TX 76446-5291,ERATH,2549774061,CS,N,-98.342643,32.085587
Full Service Establishment,778443,WILLIAMSON,"OLIVIA'S SALONS, INC",411 N LAMPASAS,,ROUND ROCK TX 78664,5124177495,08/01/2027,"OLIVIA'S SALONS, INC",411 N LAMPASAS ST,,ROUND ROCK TX 78664-5230,WILLIAMSON,5124177495,CS,N,-97.678732,30.511929
Full Service Establishment,778459,TARRANT,"LIPSTICK, BEAUTY SALON",508 W PARK ROW DR,,ARLINGTON TX 76010-4107,7134123456,10/26/2027,"LIPSTICK, BEAUTY SALON",508 W PARK ROW DR,,ARLINGTON TX 76010-4107,TARRANT,7134123456,CS,N,-97.11224,32.72092
Full Service Establishment,778464,TARRANT,ARIA THREADING SALON,2290 SE GREEN OAKS BLVD,SUITE 120,ARLINGTON TX 76018,9723996011,04/11/2027,ARIA THREADING SALON,2219 SPARROW HAWK CT,,GRAND PRAIRIE TX 75052-2266,TARRANT,9723996011,CS,N,-97.067638,32.659087
Full Service Establishment,778469,BELL,ESTELLE NAIL SPA,2102 S 31ST STR STE 110,,TEMPLE TX 76504,8063166095,02/10/2028,ESTELLE NAIL SPA,7912 DOMINIK DR,,TEMPLE TX 76502-5956,BELL,8063166095,CS,N,-97.365895,31.080193
Full Service Establishment,778484,DENTON,ROGERS PREMIER SALON SUITES,5801 LONG PRAIRIE ROAD,,FLOWER MOUND TX 75028-5622,9729220051,04/12/2027,ROGERS PREMIER SALON SUITES,5801 LONG PRAIRIE RD STE 600,,FLOWER MOUND TX 75028-5626,DENTON,9729220051,CS,N,-97.083705,33.064044
Full Service Establishment,778530,CROCKETT,OZONA HAIR COMPANY,1103 AVE E,,OZONA TX 76943,3253924247,01/16/2027,OZONA HAIR COMPANY,PO BOX 1871,,OZONA TX 76943-1871,CROCKETT,3253924247,CS,N,-101.20137,30.70977
Full Service Establishment,778532,HENDERSON,GENERATIONS HAIR SALON,117 W.MAIN STREET,,CHANDLER TX 75758,9035201734,04/13/2027,GENERATIONS HAIR SALON,315 BOSQUE ST,,CHANDLER TX 75758-2102,HENDERSON,9035201734,CS,N,-95.480964,32.306617
Full Service Establishment,778533,HAYS,PRESTIGIO & +,2951 A FM 2001,,BUDA TX 78610,5125602043,04/13/2027,PRESTIGIO & +,433 SUGAR CANE RD,,BUDA TX 78610,HAYS,5125602043,CS,N,-97.801861,30.045521
Full Service Establishment,778536,BEXAR,THE SALON AT ALAMO HEIGHTS-IL,230 W. SUNSET ROAD,,SAN ANTONIO TX 78209,6179471395,04/13/2027,THE SALON AT ALAMO HEIGHTS-IL,1382 PLEASANT ST,,WEYMOUTH MA 2189 -2737,BEXAR,6179471395,CS,N,-98.469534,29.506041
Full Service Establishment,778560,DALLAS,JENNIFER NICOLE SALON,2701 CUSTER PKWY,,RICHARDSON TX 75080,2148691880,05/22/2027,JENNIFER NICOLE SALON,2921 CARNABY LN,,GARLAND TX 75044-4621,DALLAS,2148691880,CS,N,-96.727733,32.991923
Full Service Establishment,778565,NUECES,CC HAIR CUTS INC.,302 NAS DR STE F,,CORPUS CHRISTI TX 78418,3614448992,07/26/2027,CC HAIR CUTS INC.,5737 ABBY DR,,CORPUS CHRISTI TX 78413-3501,NUECES,3614448992,CS,N,-97.276951,27.678115
Full Service Establishment,778581,DALLAS,REFINERY MEN'S SALON,5934 ROYAL LN STE 111,,DALLAS TX 75230,5202036805,05/02/2025,REFINERY MEN'S SALON,7425 LA VISTA DR APT 632,,DALLAS TX 75214-4349,DALLAS,5202036805,CS,N,-96.80554,32.89441
Full Service Establishment,778599,BEXAR,STUDIO R SALON,2601 PLEASANTON RD STE 102,,SAN ANTONIO TX 78221,2108852033,04/17/2027,STUDIO R SALON,511 W VESTAL PL,,SAN ANTONIO TX 78221-2340,BEXAR,2108852033,CS,N,-98.50426,29.353428
Full Service Establishment,778617,WILLIAMSON,HAIR AND BEYOND,112-E HWY 79#,,HUTTO TX 78634,5125897199,04/29/2025,HAIR AND BEYOND,17509 WISEMAN DR,,PFLUGERVILLE TX 78660-5720,WILLIAMSON,5125897199,CS,N,-97.543675,30.543716
Full Service Establishment,778648,BEXAR,LOVE AT FIRST STYLE HAIR STUDIO,9820 POTRANCO RD,,SAN ANTONIO TX 78251,2103968416,04/19/2027,LOVE AT FIRST STYLE HAIR STUDIO,9820 POTRANCO RD STE 105,,SAN ANTONIO TX 78251-9627,BEXAR,2103968416,CS,N,-98.681336,29.43709
Full Service Establishment,778654,DENTON,AMAZING LASH STUDIO FLOWER MOUND,2500 CROSS TIMBERS RD STE110,,FLOWER MOUND TX 75028,4694709524,04/24/2025,AMAZING LASH STUDIO FLOWER MOUND,2500 CROSS TIMBERS RD STE 110,,FLOWER MOUND TX 75028-2626,DENTON,4694709524,CS,N,-97.067365,33.036
Full Service Establishment,778655,HARRIS,BAO PHAM HAIR,STE 110,14914 SPRING CYPRESS RD,CYPRESS TX 77429-6378,8328584749,07/25/2027,BAO PHAM HAIR,15315 KENNY DR,,TOMBALL TX 77377-8679,HARRIS,8328584749,CS,N,-95.595128,29.959005
Full Service Establishment,778659,HARRIS,C.R.O.P.'S HAIR STYLING,STE 112,14914 SPRING CYPRESS RD,CYPRESS TX 77429-6378,2813306116,04/19/2027,C.R.O.P.'S HAIR STYLING,18339 HARNETT DR,,CYPRESS TX 77429-3460,HARRIS,2813306116,CS,N,-95.595128,29.959005
Full Service Establishment,778672,RUSK,SUPERCUTS HENDERSON,2127 HWY 79 S STE 103,,HENDERSON TX 75654,9725715583,06/29/2025,SUPERCUTS HENDERSON,18120 VALLEY VW,,FORNEY TX 75126-5442,RUSK,9725715583,CS,N,-94.804663,32.131445
Full Service Establishment,778674,CAMERON,ETOILE DE PARIS SPA,3101 PABLO KISEL BLVD STE A4,,BROWNSVILLE TX 78526,9563502999,07/01/2027,ETOILE DE PARIS SPA,4613 LAKEWAY DR,,BROWSNVILLE TX 78520-9202,CAMERON,9563502999,CS,N,-97.505935,25.963919
Full Service Establishment,778675,LLANO,SURE CUTS & MORE,1115 RANCH ROAD  HWY 1431,,KINGSLAND TX 78639,3253884192,08/11/2025,SURE CUTS & MORE,151 BACKBONE CREEK LN,,MARBLE FALLS TX 78654-7805,LLANO,3253884192,CS,N,-98.411658,30.632392
Full Service Establishment,778676,HARRIS,FASHION BEAUTY SALON AND DECORATIONS,316 PATTON ST SUITE A,,HOUSTON TX 77009,7134560325,04/19/2027,FASHION BEAUTY SALON AND DECORATIONS,5514 JUMADA CIR,,HOUSTON TX 77091-5213,HARRIS,7134560325,CS,N,-95.367066,29.797985
Full Service Establishment,778693,HARRIS,CERON HAIR STUDIO,12505 MEMORIAL DR STE 125,,HOUSTON TX 77024,2812170890,06/04/2027,CERON HAIR STUDIO,647 ELECTRA DR,,HOUSTON TX 77079-6131,HARRIS,2812170890,CS,N,-95.551383,29.765782
Full Service Establishment,778742,BEXAR,FLORENCIA'S BEAUTY SALON,11298 MILES RD,,ATASCOSA TX 78002-3567,2104152278,04/21/2027,FLORENCIA'S BEAUTY SALON,11298 MILES RD,,ATASCOSA TX 78002-3567,BEXAR,2104152278,CS,N,-98.7819,29.31018
Full Service Establishment,778743,CAMERON,THE BOSS BEAUTY BAR,624 OLD PORT ISABEL SUIT C,,BROWNSVILLE TX 78521,9566404161,04/08/2026,THE BOSS BEAUTY BAR,148 AUDREY LN,,SAN BENITO TX 78586-3010,CAMERON,9566404161,CS,N,-97.475459,25.930948
Full Service Establishment,778751,WILLIAMSON,"COOKIE CUTTERS, ROUND ROCK",2200 PALM VALLEY BLVD STE 115,,ROUND ROCK TX 78665-4532,9172926403,07/02/2027,"COOKIE CUTTERS, ROUND ROCK",601 CUTTY TRL,,LAKEWAY TX 78734-4113,WILLIAMSON,9172926403,CS,N,-97.651074,30.519225
Full Service Establishment,778759,WALKER,SPORTCLIPS TX 281,193 I-45N SUITE G,,HUNTSVILLE TX 77340,7138857505,07/27/2025,SPORTCLIPS TX 281,14768 ENGLISH OAK DR,,MONTGOMERY TX 77356-8172,WALKER,7138857505,CS,N,-95.563441,30.708895
Full Service Establishment,778764,COLLIN,"INDULGE, A SALON",7420 ROLLING BROOK,,FRISCO TX 75034,9723776744,12/31/2026,"INDULGE, A SALON",ATTN AMANDA NORTH,7420 ROLLING BROOK DRIVE,FRISCO TX 75034,COLLIN,9723776744,CS,N,-96.819834,33.139179
Full Service Establishment,778776,GUADALUPE,JUDY'S LOFT SALON,2600 FM 1518,,SCHERTZ TX 78154-1440,2106583115,01/29/2028,JUDY'S LOFT SALON,2600 E FM 1518 N,,SCHERTZ TX 78154-1440,GUADALUPE,2106583115,CS,N,-98.29602,29.56192
Full Service Establishment,778842,HARRIS,SPOILED HAIR LOUNGE,403 FIRST STREET EAST,,HUMBLE TX 77338,7132525287,05/04/2025,SPOILED HAIR LOUNGE,24021 MISTY LAKE CIR,,NEW CANEY TX 77357-4739,HARRIS,7132525287,CS,N,-95.26214,29.999207
Full Service Establishment,778863,DALLAS,HISPANOS BEAUTY SALON,202 SUITE B WEST CAMP WISDOM,,DUNCANVILLE TX 75116,8172129251,04/26/2027,HISPANOS BEAUTY SALON,7115 HARDWOOD TRL,,DALLAS TX 75249-1219,DALLAS,8172129251,CS,N,-96.91015,32.661373
Full Service Establishment,778887,ECTOR,SERENDIPITY.A HAIR SALON,6958 E HIGHWAY 191,,ODESSA TX 79765,4322304392,04/27/2025,SERENDIPITY.A HAIR SALON,,,,ECTOR,4322304392,CS,N,-102.301142,31.905968
Full Service Establishment,778888,DALLAS,BAM BEAUTY BAR LLC,3700 MCKINNEY AVE STE 152,,DALLAS TX 75204-1690,9729259061,04/27/2027,BAM BEAUTY BAR LLC,3811 TURTLE CREEK BLVD STE 275,,DALLAS TX 75219-4693,DALLAS,9729259061,CS,N,-96.794952,32.809507
Full Service Establishment,778893,DALLAS,ULTIMATE STYLZ HAIR STUDIO,1328 N JIM MILLER SUITE 106,,DALLAS TX 75217,2143917722,05/01/2027,ULTIMATE STYLZ HAIR STUDIO,12382 MUSTANG CIR,,FORNEY TX 75126-9131,DALLAS,2143917722,CS,N,-96.699458,32.735503
Full Service Establishment,778895,TRAVIS,ILIANA HAIR SALON,167 STONY CREEK DR,,DEL VALLE TX 78617-5022,5128675499,05/23/2027,ILIANA HAIR SALON,167 STONY CREEK DR,,DEL VALLE TX 78617-5022,TRAVIS,5128675499,CS,N,-97.56779,30.13221
Full Service Establishment,778898,ELLIS,SUPERCUTS,1440 N HIGHWAY 77 STE 9,,WAXAHACHIE TX 75165-7847,9729372028,04/27/2027,SUPERCUTS,139 TENNYSON PL,,COPPELL TX 75019-5363,ELLIS,9729372028,CS,N,-96.838769,32.42435
Full Service Establishment,778909,WILSON,FENTASTIC SAMS,14414 US HWY 87W,,LA VERNIA TX 78121,2107901106,05/15/2027,FENTASTIC SAMS,145 DIAMOND VIEW DR,,LAVERNIA TX 78121-4778,WILSON,2107901106,CS,N,-98.138143,29.358799
